"Number","Nation","Auditor","Name_of_Individual","Position_Title","Number_of_Months","Remuneration","Expenses"
713,"Canim_Lake_Band","Tiani_Adams_&_Company_Inc.","Archie_Greg","Councillor",12,9000,1431
713,"Canim_Lake_Band","Tiani_Adams_&_Company_Inc.","Archie_Jesse","Councillor/Employment_Coordinator",12,9000,3865
713,"Canim_Lake_Band","Tiani_Adams_&_Company_Inc.","Dixon_Edward","Councillor",12,9000,1622
713,"Canim_Lake_Band","Tiani_Adams_&_Company_Inc.","Boyce_Andrea","Councillor",12,9000,2540
714,"Xeni_Gwet'in_First_Nations_Government","Tombe_Herrington","Marilyn_Baptiste","Councillor",12,49401.59,9958.21
714,"Xeni_Gwet'in_First_Nations_Government","Tombe_Herrington","Loretta_Williams","Councillor",9,34612.87,3817.84
714,"Xeni_Gwet'in_First_Nations_Government","Tombe_Herrington","Lois_William","Councillor",3,11759.49,1779.71
714,"Xeni_Gwet'in_First_Nations_Government","Tombe_Herrington","Chris_William","Councillor",3,8744.21,526.13
715,"Lhtako_Dene_Nation","Fraser_Bevz_Broughton","Denise_Paul","Councillor",12,20750,201
715,"Lhtako_Dene_Nation","Fraser_Bevz_Broughton","Frank_T_Boucher","Councillor",12,20111,12155
715,"Lhtako_Dene_Nation","Fraser_Bevz_Broughton","Wanda_Aldred","Councillor",12,18350,0
715,"Lhtako_Dene_Nation","Fraser_Bevz_Broughton","Rebecca_Chanpagne","Councillor",1,1500,0
715,"Lhtako_Dene_Nation","Fraser_Bevz_Broughton","Terry_Boucher","Councillor",3,146,1336
716,"Soda_Creek_Indian_Band","Fraser_Bevz_Broughton","Donna_Dixon","Councilor",10.5,7732,1448
716,"Soda_Creek_Indian_Band","Fraser_Bevz_Broughton","Thomas_Phillips","Councilor",12,11750,0
716,"Soda_Creek_Indian_Band","Fraser_Bevz_Broughton","Carmen_Sellars","Councilor",1.5,2135,0
716,"Soda_Creek_Indian_Band","Fraser_Bevz_Broughton","Gilbert_Sellars","Councilor",1.5,3385,0
716,"Soda_Creek_Indian_Band","Fraser_Bevz_Broughton","Marjorie_Sellars-Cady","Councilor",12,10564,215
716,"Soda_Creek_Indian_Band","Fraser_Bevz_Broughton","Marnie_Sellars","Councilor",10.5,11819,6034
717,"Yunesit'in_Government","Fraser_Bevz_Broughton","Gabe_Pukacz","Councilor",12,24105,1070
717,"Yunesit'in_Government","Fraser_Bevz_Broughton","Darnel_Myers","Councilor",12,47471,4451
717,"Yunesit'in_Government","Fraser_Bevz_Broughton","Rosalie_Montgomery","Councilor",12,61215,10411
717,"Yunesit'in_Government","Fraser_Bevz_Broughton","Duane_Hink","Councilor",12,13652,200
717,"Yunesit'in_Government","Fraser_Bevz_Broughton","Earl_Quilt","Councilor",12,6710,152
718,"Toosey_Indian_Band","Ribeyre_&_Company","Georgina_Johnny","Councillor",12,55423,4333
718,"Toosey_Indian_Band","Ribeyre_&_Company","Violet_Tipple","Councillor",12,47573,15748
718,"Toosey_Indian_Band","Ribeyre_&_Company","David_Stieman","Councillor",12,46573,7894
719,"Williams_Lake_Indian_Band","Fraser_Bevz_Broughton","Heather_McKenzie","Councillor",12,74266,6876
719,"Williams_Lake_Indian_Band","Fraser_Bevz_Broughton","Rick_Gilbert","Councillor",12,37083,6975
719,"Williams_Lake_Indian_Band","Fraser_Bevz_Broughton","Richard_Sellers","Councillor",12,13267,2911
719,"Williams_Lake_Indian_Band","Fraser_Bevz_Broughton","Willie_Sellars_Jr","Councillor",12,42719,4664
719,"Williams_Lake_Indian_Band","Fraser_Bevz_Broughton","Joanne_Moiese","Councillor",12,14748,2984
72,"Conseil_de_bande_d'Odanak","Deloitte_LLP","Claire_O'Bomsawin","Conseillére",12,41490,114
72,"Conseil_de_bande_d'Odanak","Deloitte_LLP","Réjean_O'Bomsawin","Conseiller",12,41490,1564
72,"Conseil_de_bande_d'Odanak","Deloitte_LLP","Mathieu_O'Bomsawin","Conseiller",4,12947,672
72,"Conseil_de_bande_d'Odanak","Deloitte_LLP","Alexis_Wawanoloath","Conseiller",4,12947,1660
72,"Conseil_de_bande_d'Odanak","Deloitte_LLP","Alain_O'Bomsawin","Conseiller",8,31312,271
72,"Conseil_de_bande_d'Odanak","Deloitte_LLP","Jacques_T_Watso","Conseiller",0,0,0
720,"Nazko_First_Nation","Bursey_Buryn","Jerry_Laurent","Councillor",12,61932,8094
720,"Nazko_First_Nation","Bursey_Buryn","Stuart_Alec","Councillor",12,57376,10861
721,"Lhoosk'uz_Dene_Government","Ribeyre_&_Company","Violet_Boyd","Councillor",12,9500,362
721,"Lhoosk'uz_Dene_Government","Ribeyre_&_Company","Agnes_Chantyman","Councillor",12,10500,673
721,"Lhoosk'uz_Dene_Government","Ribeyre_&_Company","Ella_Stillas","Councillor",12,12000,5747
721,"Lhoosk'uz_Dene_Government","Ribeyre_&_Company","Jacob_Cahoose","Councillor",12,10850,2616
722,"Ulkatcho_First_Nation","Bursey_Buryn","Harvey_Sulin","Councillor",12,24960,5707
722,"Ulkatcho_First_Nation","Bursey_Buryn","Rhonda_Cahoose","Councillor",12,24960,5394
722,"Ulkatcho_First_Nation","Bursey_Buryn","Corrie_Peeman","Councillor",12,24960,4812
722,"Ulkatcho_First_Nation","Bursey_Buryn","Gary_Holte","Councillor",12,24960,8334
722,"Ulkatcho_First_Nation","Bursey_Buryn","Gertie_Capoose","Councillor",1.5,2880,0
722,"Ulkatcho_First_Nation","Bursey_Buryn","Judy_Cahoose","Councillor",10.5,22560,7001
723,"Stswecem'c_Xgat'tem_First_Nation","Fraser_Bevz_Broughton","Hillary_Adam","Councillor",7,25898,16091
723,"Stswecem'c_Xgat'tem_First_Nation","Fraser_Bevz_Broughton","Allan_Adams","Councillor",12,42896,10562
723,"Stswecem'c_Xgat'tem_First_Nation","Fraser_Bevz_Broughton","Charles_Billy","Councillor",12,1820,0
723,"Stswecem'c_Xgat'tem_First_Nation","Fraser_Bevz_Broughton","Kenneth_Harry","Councillor",12,7006,1939
723,"Stswecem'c_Xgat'tem_First_Nation","Fraser_Bevz_Broughton","Lawrence_Harry","Councillor",12,244,0
723,"Stswecem'c_Xgat'tem_First_Nation","Fraser_Bevz_Broughton","Louise_Harry","Councillor",7,10478,4820
723,"Stswecem'c_Xgat'tem_First_Nation","Fraser_Bevz_Broughton","Patrick_Harry","Councillor",12,41606,4922
724,"Gwa'Sala-'Nakwaxda'xw_Nation","MNP_LLP","Ernie_Henderson","Councillor",12,30380,2026
724,"Gwa'Sala-'Nakwaxda'xw_Nation","MNP_LLP","Victor_Walkus","Councillor",12,14250,2467
724,"Gwa'Sala-'Nakwaxda'xw_Nation","MNP_LLP","Gary_Walkus","Councillor",11,30365,2348
724,"Gwa'Sala-'Nakwaxda'xw_Nation","MNP_LLP","Eddie_Charlie","Councillor",11,30646,3233
724,"Gwa'Sala-'Nakwaxda'xw_Nation","MNP_LLP","Sandra_Charlie","Councillor",11,67960,268
724,"Gwa'Sala-'Nakwaxda'xw_Nation","MNP_LLP","Terry_Walkus","Councillor",12,12400,5052
724,"Gwa'Sala-'Nakwaxda'xw_Nation","MNP_LLP","Darryl_Coon","Councillor",11,46630,1074
725,"Wet'suwet'en_First_Nation","KPMG_LLP","Vivian_Tom","Councillor",3,1571,1588
725,"Wet'suwet'en_First_Nation","KPMG_LLP","Janice_Nooski","Councillor/General_Manager",12,41973,6516
725,"Wet'suwet'en_First_Nation","KPMG_LLP","Sharon_Turner","Councillor",7,37571,5723
725,"Wet'suwet'en_First_Nation","KPMG_LLP","Maureen_Luggi","Councillor",1,2052,239
726,"Nee_Tahi_Buhn_Indian_Band","Ribeyre_&_Company","Loretta_Morris","Councillor",12,19303,3919
726,"Nee_Tahi_Buhn_Indian_Band","Ribeyre_&_Company","Frank_Morris","Councillor",12,13729,1935
728,"Yekooche_First_Nation","Tiani_Adams_&_Company_Inc.","Angelica_Rose_Joseph","Councillor",6,4150,422
728,"Yekooche_First_Nation","Tiani_Adams_&_Company_Inc.","Miranda_Joseph","Councillor",9,5325,2346
728,"Yekooche_First_Nation","Tiani_Adams_&_Company_Inc.","Mitchell_Joseph","Councillor",12,8325,3989
728,"Yekooche_First_Nation","Tiani_Adams_&_Company_Inc.","Vanessa_Joseph","Councillor",3,4050,2435
728,"Yekooche_First_Nation","Tiani_Adams_&_Company_Inc.","Mary_Jean_Thomas","Councillor",3,2925,990
729,"Skin_Tyee_Nation","Ribeyre_&_Company","Ramona_Austin","Councillor",12,13650,22748
729,"Skin_Tyee_Nation","Ribeyre_&_Company","Darcy_Michelle","Councillor",12,13709,2875
73,"The_Kitigan_Zibi_Anishinabeg","Langevin_Grondin_Inc.","Claudette_Commanda_Cote","Elected_Official",12,7200,3106
73,"The_Kitigan_Zibi_Anishinabeg","Langevin_Grondin_Inc.","Larry_Whiteduck","Elected_Official",12,7200,3057
73,"The_Kitigan_Zibi_Anishinabeg","Langevin_Grondin_Inc.","William_Ottawa","Elected_Official/Project_Manager",12,28198,2186
73,"The_Kitigan_Zibi_Anishinabeg","Langevin_Grondin_Inc.","Joel_Odjick","Elected_Official/Head_Foreman",12,23266,333
73,"The_Kitigan_Zibi_Anishinabeg","Langevin_Grondin_Inc.","Alison_Commando","Elected_Official/Career_and_Guidance_Counsellor",12,54831,2371
73,"The_Kitigan_Zibi_Anishinabeg","Langevin_Grondin_Inc.","Caitlen_Tolley","Elected_Official",12,7200,0
750,"Tulita_Dene_Band","Paul_Fleury","Gordon_Yakaleya","Sub-Chief",4,400,0
750,"Tulita_Dene_Band","Paul_Fleury","Lorraine_Doctor","Sub-Chief",4,400,0
750,"Tulita_Dene_Band","Paul_Fleury","Stella_Baya-Yalle","Councillor",12,4200,0
750,"Tulita_Dene_Band","Paul_Fleury","Wade_KarKagie","Councillor",12,1200,0
750,"Tulita_Dene_Band","Paul_Fleury","Cecile_McCauley","Councillor",12,2600,0
750,"Tulita_Dene_Band","Paul_Fleury","Brian_Menacho","Councillor",4,800,0
750,"Tulita_Dene_Band","Paul_Fleury","Paul_McCauley_Jr","Sub-Chief",8,2000,0
750,"Tulita_Dene_Band","Paul_Fleury","David_Menacho","Councillor",8,1400,205
750,"Tulita_Dene_Band","Paul_Fleury","Doug_Yallee","Councillor",8,4500,915
751,"Teetl'it_Gwich'in_Council","Paul_Teoh","Elizabeth_Wright","Sub-chief",4,1438,500
751,"Teetl'it_Gwich'in_Council","Paul_Teoh","Ruby_Koe","Sub-chief",8,5965,1166
751,"Teetl'it_Gwich'in_Council","Paul_Teoh","Leslie_P_Blake","Council_Member",12,1363,973
751,"Teetl'it_Gwich'in_Council","Paul_Teoh","Susan_Blake","Council_Member",8,838,788
751,"Teetl'it_Gwich'in_Council","Paul_Teoh","Johnny_Charlie_Jr","Council_Member",4,987,0
751,"Teetl'it_Gwich'in_Council","Paul_Teoh","Marion_Greenland","Council_Member",8,638,1089
751,"Teetl'it_Gwich'in_Council","Paul_Teoh","Phillip_J_Kay","Council_Member",8,1000,1089
751,"Teetl'it_Gwich'in_Council","Paul_Teoh","Eileen_M_Koe","Council_Member",2,225,1636
751,"Teetl'it_Gwich'in_Council","Paul_Teoh","Ruby_Koe","Council_Member",4,625,0
751,"Teetl'it_Gwich'in_Council","Paul_Teoh","Wanda_Pascal","Council_Member",4,1288,0
751,"Teetl'it_Gwich'in_Council","Paul_Teoh","Mary_R_Wilson","Council_Member",8,863,943
751,"Teetl'it_Gwich'in_Council","Paul_Teoh","Abraham_Wilson","Council_Member",4,1013,0
752,"Fort_Good_Hope_Dene_Community_Council","Paul_Teoh","Charlie_Burnaby","Council_Member",12,11513,0
752,"Fort_Good_Hope_Dene_Community_Council","Paul_Teoh","Francisco_Ellton","Council_Member",11,4870,0
752,"Fort_Good_Hope_Dene_Community_Council","Paul_Teoh","Robert_Bourassa","Council_Member",9,2150,0
752,"Fort_Good_Hope_Dene_Community_Council","Paul_Teoh","Karen_Caesar","Council_Member",3,650,0
